transaction_id,transaction_date,customer_id,product_id,product_name,category,quantity,unit_price,discount,region,sales_channel,payment_method
TXN1000457,2023-02-16,CUST005211,P3001,Coffee Maker,Home & Kitchen,1,121.43,0.1,South,Online,PayPal
TXN1000458,2025-07-15,CUST011425,P5001,Project Management Suite,Software,7,40.24,0.05,West,Online,PayPal
TXN1000459,2025-08-22,CUST015351,P4001,Running Shoes,Apparel,3,126.59,0.05,West,Partner,PayPal
TXN1000460,2023-09-21,CUST013801,P3003,Cookware Set,Home & Kitchen,3,242.88,0.1,Northeast,Retail Store,Debit Card
TXN1000461,2023-01-22,CUST005327,P1003,Smartphone Max,Electronics,1,914.46,0.15,West,Inside Sales,ACH
TXN1000462,2022-08-04,CUST009693,P5003,Security Monitoring Plan,Software,1,172.18,0.05,Midwest,Retail Store,Invoice
TXN1000463,2024-11-25,CUST008788,P2001,Office Chair,Furniture,2,248.13,0.0,South,Online,Credit Card
TXN1000464,2025-08-02,CUST006015,P3003,Cookware Set,Home & Kitchen,1,252.87,0.2,South,Wholesale,Credit Card
TXN1000465,2023-09-19,CUST004874,P4003,Travel Backpack,Apparel,1,94.36,0.0,Northeast,Online,ACH
TXN1000466,2025-07-27,CUST007172,P4002,Performance Jacket,Apparel,3,190.56,0.15,South,Inside Sales,Debit Card
TXN1000467,2022-12-29,CUST014052,P5003,Security Monitoring Plan,Software,1,150.93,0.2,South,Inside Sales,Debit Card
TXN1000468,2024-07-03,CUST006256,P1003,Smartphone Max,Electronics,1,781.88,0.0,Midwest,Inside Sales,Debit Card
TXN1000469,2022-05-24,CUST004537,P3002,Air Fryer,Home & Kitchen,2,128.53,0.25,West,Partner,Credit Card
TXN1000470,2024-04-25,CUST002051,P2003,Bookshelf,Furniture,1,195.61,0.1,Midwest,Retail Store,Credit Card
TXN1000471,2024-08-17,CUST004782,P3001,Coffee Maker,Home & Kitchen,1,117.73,0.0,Midwest,Online,Credit Card
TXN1000472,2024-08-25,CUST011955,P1002,Wireless Headphones,Electronics,2,149.96,0.15,International,Online,Debit Card
TXN1000473,2025-02-25,CUST011646,P1002,Wireless Headphones,Electronics,3,173.57,0.1,West,Online,ACH
TXN1000474,2022-06-13,CUST006088,P2001,Office Chair,Furniture,1,251.06,0.05,Northeast,Partner,Debit Card
TXN1000475,2023-02-25,CUST011368,P2001,Office Chair,Furniture,1,243.11,0.3,International,Online,Credit Card
TXN1000476,2024-10-30,CUST008490,P3001,Coffee Maker,Home & Kitchen,4,114.91,0.15,South,Online,Credit Card
TXN1000477,2024-06-09,CUST001185,P4001,Running Shoes,Apparel,3,131.77,0.0,South,Online,Credit Card
TXN1000478,2025-11-07,CUST015384,P4001,Running Shoes,Apparel,2,139.71,0.15,West,Online,PayPal
TXN1000479,2025-03-07,CUST015173,P2003,Bookshelf,Furniture,1,185.07,0.1,Midwest,Partner,Credit Card
TXN1000480,2023-12-01,CUST001878,P2003,Bookshelf,Furniture,2,185.09,0.2,West,Wholesale,ACH
TXN1000481,2024-03-06,CUST007147,P1003,Smartphone Max,Electronics,2,895.75,0.0,Midwest,Wholesale,Debit Card
TXN1000482,2024-09-16,CUST006111,P4001,Running Shoes,Apparel,2,149.84,0.25,West,Retail Store,Invoice
TXN1000483,2022-01-20,CUST002139,P2001,Office Chair,Furniture,2,202.71,0.25,South,Online,Credit Card
TXN1000484,2023-07-12,CUST003736,P1001,Laptop Pro 14,Electronics,6,1322.19,0.1,International,Online,Debit Card
TXN1000485,2022-07-23,CUST015282,P2003,Bookshelf,Furniture,1,204.68,0.1,South,Retail Store,Credit Card
TXN1000486,2022-12-21,CUST015209,P3001,Coffee Maker,Home & Kitchen,5,119.06,0.25,Midwest,Retail Store,Debit Card
TXN1000487,2025-05-21,CUST003583,P1004,4K Monitor,Electronics,1,384.12,0.2,South,Online,Debit Card
TXN1000488,2024-04-01,CUST004609,P3003,Cookware Set,Home & Kitchen,2,231.37,0.1,Northeast,Retail Store,PayPal
TXN1000489,2025-07-06,CUST003462,P3003,Cookware Set,Home & Kitchen,4,217.41,0.0,Northeast,Retail Store,Credit Card
TXN1000490,2025-08-17,CUST014720,P4003,Travel Backpack,Apparel,1,90.49,0.0,Northeast,Retail Store,Credit Card
TXN1000491,2025-04-14,CUST006245,P4002,Performance Jacket,Apparel,2,174.87,0.25,West,Retail Store,Debit Card
TXN1000492,2025-01-23,CUST007137,P4002,Performance Jacket,Apparel,7,191.63,0.25,Northeast,Wholesale,Debit Card
TXN1000493,2022-09-25,CUST003999,P2001,Office Chair,Furniture,1,269.56,0.05,West,Online,PayPal
TXN1000494,2023-02-07,CUST007748,P5001,Project Management Suite,Software,1,39.35,0.25,West,Online,Credit Card
TXN1000495,2024-11-12,CUST007947,P3003,Cookware Set,Home & Kitchen,3,283.92,0.3,Northeast,Wholesale,Credit Card
TXN1000496,2023-04-06,CUST002335,P3001,Coffee Maker,Home & Kitchen,4,97.69,0.15,Northeast,Online,Debit Card
TXN1000497,2023-07-28,CUST014412,P4001,Running Shoes,Apparel,2,140.5,0.2,West,Online,Invoice
TXN1000498,2025-10-22,CUST008191,P2002,Standing Desk,Furniture,1,645.64,0.05,International,Online,Credit Card
TXN1000499,2024-11-14,CUST013489,P3002,Air Fryer,Home & Kitchen,3,126.66,0.0,West,Retail Store,Credit Card
TXN1000500,2022-07-01,CUST009706,P4003,Travel Backpack,Apparel,5,104.67,0.2,South,Online,PayPal
TXN1000501,2024-12-01,CUST015878,P5002,Analytics Platform License,Software,2,239.53,0.2,Midwest,Online,Credit Card
TXN1000502,2025-03-24,CUST015873,P5003,Security Monitoring Plan,Software,1,153.15,0.0,South,Retail Store,Credit Card
TXN1000503,2025-09-21,CUST012454,P3002,Air Fryer,Home & Kitchen,5,125.08,0.0,Midwest,Retail Store,Credit Card
TXN1000504,2024-10-20,CUST001403,P3002,Air Fryer,Home & Kitchen,2,128.22,0.1,South,Partner,Debit Card
TXN1000505,2022-06-15,CUST003087,P5001,Project Management Suite,Software,1,35.5,0.1,West,Online,Debit Card
TXN1000506,2025-01-29,CUST005153,P2001,Office Chair,Furniture,3,219.36,0.0,International,Partner,ACH
TXN1000507,2024-09-11,CUST010873,P5002,Analytics Platform License,Software,1,250.21,0.0,South,Online,ACH
TXN1000508,2023-11-15,CUST011686,P3002,Air Fryer,Home & Kitchen,1,146.97,0.1,International,Retail Store,Credit Card
TXN1000509,2025-01-20,CUST007851,P1002,Wireless Headphones,Electronics,5,156.29,0.05,West,Online,Credit Card
TXN1000510,2024-02-19,CUST012785,P1001,Laptop Pro 14,Electronics,2,1165.17,0.0,West,Retail Store,Credit Card
TXN1000511,2025-10-16,CUST014510,P5002,Analytics Platform License,Software,3,256.33,0.05,International,Inside Sales,ACH
TXN1000512,2025-10-16,CUST013845,P1001,Laptop Pro 14,Electronics,4,1290.23,0.1,Northeast,Wholesale,Debit Card
TXN1000513,2022-12-06,CUST005659,P2001,Office Chair,Furniture,2,248.37,0.2,Midwest,Partner,Debit Card
TXN1000514,2023-10-28,CUST002899,P2002,Standing Desk,Furniture,3,613.8,0.1,International,Online,ACH
TXN1000515,2022-11-06,CUST011158,P1003,Smartphone Max,Electronics,1,935.43,0.05,Midwest,Retail Store,Debit Card
TXN1000516,2023-05-24,CUST013908,P2001,Office Chair,Furniture,2,241.45,0.25,Northeast,Retail Store,Credit Card
TXN1000517,2022-12-03,CUST013339,P4003,Travel Backpack,Apparel,1,86.25,0.0,West,Retail Store,Credit Card
TXN1000518,2024-01-24,CUST000843,P1001,Laptop Pro 14,Electronics,2,1320.67,0.05,International,Online,Credit Card
TXN1000519,2022-01-02,CUST013228,P5002,Analytics Platform License,Software,2,243.58,0.15,Midwest,Online,Invoice
TXN1000520,2025-03-20,CUST013163,P5002,Analytics Platform License,Software,1,252.58,0.1,West,Partner,PayPal
TXN1000521,2022-09-15,CUST011628,P2002,Standing Desk,Furniture,1,516.38,0.1,South,Retail Store,Debit Card
TXN1000522,2023-02-16,CUST002354,P1003,Smartphone Max,Electronics,1,1018.4,0.05,International,Online,Credit Card
TXN1000523,2022-10-07,CUST011070,P4001,Running Shoes,Apparel,1,127.7,0.0,Northeast,Online,PayPal
TXN1000524,2023-06-27,CUST005967,P1002,Wireless Headphones,Electronics,4,162.27,0.05,South,Inside Sales,Credit Card
TXN1000525,2022-05-18,CUST012411,P2002,Standing Desk,Furniture,7,517.64,0.05,South,Wholesale,Credit Card
TXN1000526,2025-07-04,CUST015676,P6001,Commercial Printer,Office Supplies,2,453.82,0.0,West,Wholesale,PayPal
TXN1000527,2023-09-24,CUST003274,P6002,Desk Organizer Set,Office Supplies,2,37.9,0.05,Northeast,Wholesale,Credit Card
TXN1000528,2025-10-06,CUST009014,P5001,Project Management Suite,Software,1,40.41,0.05,Northeast,Retail Store,Invoice
TXN1000529,2022-03-30,CUST010079,P2001,Office Chair,Furniture,5,247.35,0.3,West,Online,Credit Card
TXN1000530,2022-10-04,CUST015057,P4002,Performance Jacket,Apparel,2,199.68,0.1,South,Online,Invoice
TXN1000531,2025-05-31,CUST013326,P4003,Travel Backpack,Apparel,1,90.87,0.0,Midwest,Retail Store,Debit Card
TXN1000532,2023-11-23,CUST009245,P2003,Bookshelf,Furniture,2,189.55,0.1,Midwest,Partner,Credit Card
TXN1000533,2022-04-20,CUST013868,P4001,Running Shoes,Apparel,2,130.81,0.05,International,Inside Sales,Invoice
TXN1000534,2022-03-29,CUST004709,P1001,Laptop Pro 14,Electronics,1,1240.06,0.15,International,Retail Store,Credit Card
TXN1000535,2025-08-26,CUST012287,P1003,Smartphone Max,Electronics,1,821.87,0.05,Northeast,Partner,PayPal
TXN1000536,2023-01-23,CUST004528,P3002,Air Fryer,Home & Kitchen,1,132.93,0.0,Northeast,Online,Credit Card
TXN1000537,2023-09-18,CUST000099,P1003,Smartphone Max,Electronics,1,909.63,0.0,Northeast,Online,Credit Card
TXN1000538,2025-08-29,CUST008686,P1003,Smartphone Max,Electronics,1,815.84,0.2,West,Online,Credit Card
TXN1000539,2024-09-27,CUST002635,P5002,Analytics Platform License,Software,3,230.19,0.25,Midwest,Online,Credit Card
TXN1000540,2025-02-08,CUST011541,P6002,Desk Organizer Set,Office Supplies,5,35.86,0.25,South,Wholesale,Debit Card
TXN1000541,2023-12-02,CUST013861,P3003,Cookware Set,Home & Kitchen,1,253.78,0.0,Midwest,Wholesale,Credit Card
TXN1000542,2024-11-02,CUST000299,P5002,Analytics Platform License,Software,1,233.03,0.0,Midwest,Online,Credit Card
TXN1000543,2024-05-29,CUST012256,P6002,Desk Organizer Set,Office Supplies,1,38.79,0.0,South,Online,Debit Card
TXN1000544,2022-10-01,CUST004215,P1002,Wireless Headphones,Electronics,4,157.17,0.2,Midwest,Inside Sales,Credit Card
TXN1000545,2024-05-10,CUST004685,P3001,Coffee Maker,Home & Kitchen,1,135.57,0.05,Northeast,Online,ACH
TXN1000546,2025-10-08,CUST002680,P2003,Bookshelf,Furniture,6,170.72,0.0,Midwest,Online,Credit Card
TXN1000547,2023-06-14,CUST012580,P1002,Wireless Headphones,Electronics,1,167.56,0.05,West,Online,PayPal
TXN1000548,2023-12-25,CUST002583,P5001,Project Management Suite,Software,1,33.99,0.2,West,Wholesale,Debit Card
TXN1000549,2023-09-25,CUST004454,P3001,Coffee Maker,Home & Kitchen,5,144.07,0.05,Northeast,Online,ACH
TXN1000550,2024-10-25,CUST012682,P3001,Coffee Maker,Home & Kitchen,2,118.4,0.0,South,Retail Store,ACH
TXN1000551,2024-07-30,CUST015062,P1003,Smartphone Max,Electronics,1,811.83,0.05,International,Online,PayPal
TXN1000552,2023-12-08,CUST001218,P1003,Smartphone Max,Electronics,1,770.42,0.15,South,Online,Invoice
TXN1000553,2022-03-30,CUST013690,P5003,Security Monitoring Plan,Software,6,159.4,0.1,Northeast,Online,PayPal
TXN1000554,2023-01-28,CUST009960,P1001,Laptop Pro 14,Electronics,2,1321.88,0.25,South,Online,Credit Card
TXN1000555,2023-04-28,CUST007395,P1004,4K Monitor,Electronics,2,344.66,0.0,Midwest,Online,Credit Card
TXN1000556,2024-12-13,CUST009969,P2001,Office Chair,Furniture,1,235.07,0.0,International,Retail Store,Credit Card
TXN1000557,2023-08-29,CUST002299,P3002,Air Fryer,Home & Kitchen,2,146.8,0.0,West,Retail Store,ACH
TXN1000558,2023-08-01,CUST011356,P4001,Running Shoes,Apparel,1,117.58,0.0,Midwest,Online,Credit Card
TXN1000559,2023-11-03,CUST015392,P3002,Air Fryer,Home & Kitchen,2,125.03,0.2,South,Inside Sales,PayPal
TXN1000560,2023-10-16,CUST015470,P1002,Wireless Headphones,Electronics,3,139.34,0.1,Northeast,Online,Credit Card
TXN1000561,2024-11-27,CUST010697,P1004,4K Monitor,Electronics,1,359.43,0.25,South,Wholesale,PayPal
TXN1000562,2024-10-01,CUST005874,P5002,Analytics Platform License,Software,1,238.65,0.05,South,Retail Store,Credit Card
TXN1000563,2025-01-25,CUST008466,P4001,Running Shoes,Apparel,4,142.71,0.0,South,Retail Store,Invoice
TXN1000564,2022-11-16,CUST009114,P4002,Performance Jacket,Apparel,1,188.15,0.15,South,Online,PayPal
TXN1000565,2024-12-22,CUST001538,P4002,Performance Jacket,Apparel,1,193.88,0.05,International,Online,Credit Card
TXN1000566,2023-03-29,CUST001748,P5001,Project Management Suite,Software,4,32.08,0.25,South,Retail Store,Credit Card
TXN1000567,2022-01-01,CUST007315,P1001,Laptop Pro 14,Electronics,4,1213.23,0.05,South,Online,PayPal
TXN1000568,2024-08-18,CUST007657,P2002,Standing Desk,Furniture,2,618.47,0.2,Midwest,Retail Store,Credit Card
TXN1000569,2022-01-23,CUST005247,P3003,Cookware Set,Home & Kitchen,3,242.38,0.1,West,Online,Debit Card
TXN1000570,2022-06-18,CUST006909,P2002,Standing Desk,Furniture,3,523.97,0.0,Northeast,Wholesale,Credit Card
TXN1000571,2022-03-20,CUST002725,P5002,Analytics Platform License,Software,4,261.63,0.1,Midwest,Online,PayPal
TXN1000572,2024-06-30,CUST012992,P3002,Air Fryer,Home & Kitchen,3,131.71,0.1,West,Wholesale,Credit Card
TXN1000573,2022-11-16,CUST012529,P5001,Project Management Suite,Software,3,37.78,0.15,Northeast,Retail Store,ACH
TXN1000574,2025-04-19,CUST010540,P5002,Analytics Platform License,Software,5,253.83,0.05,Midwest,Retail Store,Debit Card
TXN1000575,2023-07-01,CUST008787,P3002,Air Fryer,Home & Kitchen,4,140.02,0.2,Northeast,Online,PayPal
TXN1000576,2023-05-30,CUST007691,P5003,Security Monitoring Plan,Software,2,142.53,0.25,South,Retail Store,Credit Card
TXN1000577,2024-01-29,CUST003926,P4001,Running Shoes,Apparel,1,128.7,0.0,South,Retail Store,Credit Card
TXN1000578,2025-02-18,CUST007873,P5002,Analytics Platform License,Software,4,249.09,0.2,Midwest,Online,Credit Card
TXN1000579,2024-11-03,CUST000056,P2002,Standing Desk,Furniture,2,542.78,0.25,Midwest,Online,Credit Card
TXN1000580,2022-11-15,CUST014006,P3002,Air Fryer,Home & Kitchen,5,147.28,0.0,West,Online,Debit Card
TXN1000581,2025-01-26,CUST004884,P3002,Air Fryer,Home & Kitchen,3,150.31,0.1,West,Wholesale,Credit Card
TXN1000582,2024-01-14,CUST014000,P1002,Wireless Headphones,Electronics,2,141.15,0.2,Northeast,Online,Credit Card
TXN1000583,2025-12-18,CUST012040,P2003,Bookshelf,Furniture,4,170.49,0.05,South,Partner,PayPal
TXN1000584,2024-02-02,CUST004452,P5003,Security Monitoring Plan,Software,3,175.71,0.0,West,Partner,Invoice
TXN1000585,2023-03-11,CUST002690,P4001,Running Shoes,Apparel,2,126.94,0.2,West,Online,ACH
TXN1000586,2025-01-21,CUST012767,P1003,Smartphone Max,Electronics,4,983.04,0.05,International,Online,Debit Card
TXN1000587,2022-02-26,CUST009369,P2002,Standing Desk,Furniture,2,706.2,0.0,South,Wholesale,Credit Card
TXN1000588,2024-12-05,CUST012944,P1003,Smartphone Max,Electronics,2,884.45,0.1,West,Online,ACH
TXN1000589,2024-03-23,CUST010579,P1001,Laptop Pro 14,Electronics,4,1342.46,0.0,Midwest,Wholesale,Credit Card
TXN1000590,2022-10-08,CUST004396,P5003,Security Monitoring Plan,Software,2,172.43,0.0,Midwest,Wholesale,Credit Card
TXN1000591,2022-02-16,CUST001502,P3001,Coffee Maker,Home & Kitchen,4,125.91,0.3,International,Online,Credit Card
TXN1000592,2022-03-29,CUST010407,P2001,Office Chair,Furniture,2,207.87,0.0,South,Inside Sales,Debit Card
TXN1000593,2022-05-25,CUST004438,P4001,Running Shoes,Apparel,2,122.0,0.0,Midwest,Online,Credit Card
TXN1000594,2023-12-19,CUST010834,P1001,Laptop Pro 14,Electronics,1,1243.47,0.25,West,Retail Store,Credit Card
TXN1000595,2024-11-16,CUST012052,P2001,Office Chair,Furniture,2,236.92,0.05,West,Online,PayPal
TXN1000596,2022-08-09,CUST015087,P4003,Travel Backpack,Apparel,2,102.95,0.05,Northeast,Online,PayPal
TXN1000597,2022-09-15,CUST002122,P4001,Running Shoes,Apparel,2,128.83,0.05,South,Online,ACH
TXN1000598,2025-04-27,CUST006266,P6002,Desk Organizer Set,Office Supplies,2,36.21,0.0,Northeast,Online,Credit Card
TXN1000599,2022-12-08,CUST015302,P4001,Running Shoes,Apparel,2,128.18,0.05,South,Retail Store,Credit Card
TXN1000600,2025-05-19,CUST005773,P3002,Air Fryer,Home & Kitchen,1,136.68,0.0,Midwest,Inside Sales,PayPal
TXN1000601,2022-06-14,CUST011685,P5001,Project Management Suite,Software,1,34.51,0.1,South,Online,Invoice
TXN1000602,2025-06-02,CUST010816,P5003,Security Monitoring Plan,Software,1,164.04,0.05,Midwest,Retail Store,PayPal
TXN1000603,2024-12-13,CUST004344,P4003,Travel Backpack,Apparel,1,98.33,0.0,Northeast,Online,PayPal
TXN1000604,2022-08-31,CUST010190,P6001,Commercial Printer,Office Supplies,3,456.69,0.05,South,Online,Credit Card
TXN1000605,2023-06-04,CUST011210,P5001,Project Management Suite,Software,1,45.03,0.1,Midwest,Retail Store,ACH
TXN1000606,2023-05-27,CUST002059,P5002,Analytics Platform License,Software,3,259.73,0.0,West,Retail Store,Credit Card
TXN1000607,2022-08-10,CUST015052,P1002,Wireless Headphones,Electronics,1,143.85,0.05,Midwest,Retail Store,Debit Card
TXN1000608,2023-07-31,CUST010823,P4003,Travel Backpack,Apparel,5,91.76,0.05,South,Retail Store,Credit Card
TXN1000609,2024-10-11,CUST000648,P3001,Coffee Maker,Home & Kitchen,1,125.38,0.2,West,Online,Credit Card
TXN1000610,2024-12-11,CUST005577,P3003,Cookware Set,Home & Kitchen,4,251.77,0.0,West,Partner,ACH
TXN1000611,2022-11-11,CUST004748,P4002,Performance Jacket,Apparel,2,207.16,0.0,International,Retail Store,Credit Card
TXN1000612,2024-12-02,CUST011598,P6001,Commercial Printer,Office Supplies,1,482.62,0.15,Northeast,Online,Credit Card
TXN1000613,2023-02-01,CUST003708,P6002,Desk Organizer Set,Office Supplies,2,37.7,0.15,Northeast,Online,Credit Card
TXN1000614,2022-03-22,CUST002323,P2001,Office Chair,Furniture,2,215.66,0.1,Midwest,Partner,Credit Card
TXN1000615,2022-11-01,CUST004652,P4003,Travel Backpack,Apparel,3,107.62,0.1,Midwest,Inside Sales,Debit Card
TXN1000616,2023-06-10,CUST011607,P4003,Travel Backpack,Apparel,1,95.99,0.0,South,Retail Store,ACH
TXN1000617,2022-03-10,CUST007999,P2002,Standing Desk,Furniture,7,642.99,0.0,Northeast,Retail Store,Credit Card
TXN1000618,2022-06-14,CUST014734,P1002,Wireless Headphones,Electronics,2,161.34,0.15,Northeast,Wholesale,ACH
TXN1000619,2023-06-30,CUST012909,P1001,Laptop Pro 14,Electronics,7,1435.77,0.15,West,Inside Sales,Debit Card
TXN1000620,2025-10-06,CUST011359,P5001,Project Management Suite,Software,4,36.67,0.05,South,Retail Store,Credit Card
TXN1000621,2024-08-12,CUST008020,P3002,Air Fryer,Home & Kitchen,4,126.89,0.0,Midwest,Online,Debit Card
TXN1000622,2025-10-19,CUST015131,P6002,Desk Organizer Set,Office Supplies,2,32.15,0.0,South,Partner,PayPal
TXN1000623,2022-03-13,CUST004818,P3001,Coffee Maker,Home & Kitchen,7,113.96,0.2,Northeast,Partner,Credit Card
TXN1000624,2025-07-17,CUST013220,P6001,Commercial Printer,Office Supplies,4,427.41,0.3,Midwest,Inside Sales,Credit Card
TXN1000625,2022-08-12,CUST009695,P2003,Bookshelf,Furniture,2,197.88,0.05,Northeast,Online,PayPal
TXN1000626,2022-12-18,CUST013651,P5001,Project Management Suite,Software,1,42.32,0.0,International,Retail Store,PayPal
TXN1000627,2022-06-22,CUST012011,P1002,Wireless Headphones,Electronics,4,142.93,0.0,South,Wholesale,PayPal
TXN1000628,2023-09-19,CUST010990,P3003,Cookware Set,Home & Kitchen,2,246.24,0.25,West,Online,PayPal
TXN1000629,2022-11-10,CUST009211,P5001,Project Management Suite,Software,3,43.84,0.0,Midwest,Online,Invoice
TXN1000630,2024-12-20,CUST007064,P5003,Security Monitoring Plan,Software,1,152.24,0.0,West,Inside Sales,PayPal
TXN1000631,2025-01-10,CUST007302,P5002,Analytics Platform License,Software,4,252.98,0.05,West,Inside Sales,Debit Card
TXN1000632,2023-03-19,CUST000051,P1001,Laptop Pro 14,Electronics,2,1163.47,0.0,West,Wholesale,Debit Card
TXN1000633,2025-04-03,CUST006677,P2002,Standing Desk,Furniture,6,598.07,0.2,South,Inside Sales,Credit Card
TXN1000634,2022-09-22,CUST004097,P1001,Laptop Pro 14,Electronics,1,1348.12,0.0,Northeast,Wholesale,Credit Card
TXN1000635,2022-03-18,CUST006436,P1002,Wireless Headphones,Electronics,5,147.89,0.15,West,Wholesale,Credit Card
TXN1000636,2022-09-24,CUST009159,P4002,Performance Jacket,Apparel,4,198.12,0.05,South,Wholesale,Invoice
TXN1000637,2022-12-27,CUST005037,P4003,Travel Backpack,Apparel,5,94.63,0.0,South,Online,ACH
TXN1000638,2022-04-04,CUST002373,P5001,Project Management Suite,Software,1,39.43,0.15,Northeast,Inside Sales,Debit Card
TXN1000639,2022-07-05,CUST006278,P5002,Analytics Platform License,Software,1,259.65,0.15,West,Online,Credit Card
TXN1000640,2023-04-09,CUST003680,P4003,Travel Backpack,Apparel,4,96.92,0.15,West,Partner,PayPal
TXN1000641,2025-06-24,CUST000439,P5001,Project Management Suite,Software,1,41.15,0.05,Northeast,Wholesale,Credit Card
TXN1000642,2025-06-29,CUST015216,P1001,Laptop Pro 14,Electronics,2,1258.32,0.05,International,Online,Credit Card
TXN1000643,2025-12-25,CUST004125,P1004,4K Monitor,Electronics,7,392.82,0.0,West,Wholesale,Debit Card
TXN1000644,2022-06-18,CUST012036,P4001,Running Shoes,Apparel,1,127.88,0.1,Northeast,Retail Store,Credit Card
TXN1000645,2022-01-04,CUST008632,P5002,Analytics Platform License,Software,2,218.82,0.05,West,Retail Store,Debit Card
TXN1000646,2024-04-29,CUST009716,P1001,Laptop Pro 14,Electronics,2,1384.74,0.0,Midwest,Partner,Debit Card
TXN1000647,2024-06-25,CUST015865,P3002,Air Fryer,Home & Kitchen,1,146.91,0.0,West,Retail Store,ACH
TXN1000648,2022-12-17,CUST007981,P4002,Performance Jacket,Apparel,1,204.42,0.05,West,Inside Sales,PayPal
TXN1000649,2025-03-30,CUST002313,P1001,Laptop Pro 14,Electronics,3,1287.25,0.0,South,Retail Store,Credit Card
TXN1000650,2025-11-14,CUST002554,P2003,Bookshelf,Furniture,1,186.11,0.0,Northeast,Online,ACH
TXN1000651,2023-05-25,CUST015005,P5003,Security Monitoring Plan,Software,5,159.0,0.0,West,Online,Debit Card
TXN1000652,2025-11-03,CUST006248,P4002,Performance Jacket,Apparel,2,180.2,0.1,International,Retail Store,Credit Card
TXN1000653,2022-06-27,CUST010029,P1004,4K Monitor,Electronics,5,313.24,0.0,West,Wholesale,Credit Card
TXN1000654,2023-12-06,CUST002151,P5002,Analytics Platform License,Software,2,264.87,0.1,West,Retail Store,PayPal
TXN1000655,2022-11-04,CUST014257,P2002,Standing Desk,Furniture,2,572.5,0.0,West,Inside Sales,Debit Card
TXN1000656,2024-05-29,CUST005302,P5002,Analytics Platform License,Software,2,257.26,0.2,West,Wholesale,Credit Card
TXN1000657,2022-05-08,CUST014906,P2001,Office Chair,Furniture,1,224.57,0.1,International,Online,Credit Card
TXN1000658,2024-01-09,CUST003508,P4001,Running Shoes,Apparel,2,139.94,0.05,South,Online,Credit Card
TXN1000659,2022-10-05,CUST009226,P2003,Bookshelf,Furniture,5,170.38,0.0,West,Online,Credit Card
TXN1000660,2023-09-27,CUST015775,P1004,4K Monitor,Electronics,1,366.02,0.05,Midwest,Online,PayPal
TXN1000661,2024-10-24,CUST000077,P5002,Analytics Platform License,Software,3,242.13,0.1,Northeast,Online,ACH
TXN1000662,2023-05-28,CUST003724,P1003,Smartphone Max,Electronics,3,984.11,0.0,South,Online,Debit Card
TXN1000663,2024-03-18,CUST004162,P1002,Wireless Headphones,Electronics,4,138.24,0.0,South,Retail Store,PayPal
TXN1000664,2025-12-02,CUST004913,P2002,Standing Desk,Furniture,4,669.18,0.25,South,Online,PayPal
TXN1000665,2025-07-28,CUST010765,P4003,Travel Backpack,Apparel,2,93.06,0.0,Northeast,Inside Sales,ACH
TXN1000666,2025-12-28,CUST007030,P5001,Project Management Suite,Software,3,40.0,0.0,Northeast,Retail Store,Invoice
TXN1000667,2022-10-10,CUST011154,P6002,Desk Organizer Set,Office Supplies,1,34.59,0.05,South,Online,Debit Card
TXN1000668,2023-12-26,CUST015831,P2001,Office Chair,Furniture,2,205.37,0.0,Northeast,Wholesale,PayPal
TXN1000669,2025-03-07,CUST000980,P2003,Bookshelf,Furniture,3,135.17,0.1,International,Retail Store,PayPal
TXN1000670,2025-10-12,CUST001156,P1002,Wireless Headphones,Electronics,2,143.7,0.1,South,Online,Credit Card
TXN1000671,2022-12-22,CUST007082,P3003,Cookware Set,Home & Kitchen,2,217.97,0.15,West,Retail Store,PayPal
TXN1000672,2025-12-19,CUST007733,P6002,Desk Organizer Set,Office Supplies,1,30.8,0.05,South,Retail Store,Credit Card
TXN1000673,2023-10-29,CUST011061,P4003,Travel Backpack,Apparel,2,115.02,0.1,South,Online,Credit Card
TXN1000674,2025-02-12,CUST009655,P4001,Running Shoes,Apparel,2,128.73,0.0,West,Inside Sales,Invoice
TXN1000675,2024-02-05,CUST003919,P2003,Bookshelf,Furniture,2,156.15,0.05,West,Inside Sales,Credit Card
TXN1000676,2023-03-31,CUST007072,P5003,Security Monitoring Plan,Software,1,166.63,0.15,South,Online,Credit Card
TXN1000677,2022-07-04,CUST002485,P3002,Air Fryer,Home & Kitchen,2,147.27,0.05,South,Retail Store,PayPal
TXN1000678,2022-09-19,CUST013354,P1002,Wireless Headphones,Electronics,3,145.56,0.0,West,Online,Debit Card
TXN1000679,2024-08-30,CUST010369,P2002,Standing Desk,Furniture,2,607.49,0.1,Northeast,Online,Credit Card
TXN1000680,2024-04-10,CUST001141,P1001,Laptop Pro 14,Electronics,3,1319.43,0.0,International,Inside Sales,ACH
TXN1000681,2023-10-17,CUST003540,P1003,Smartphone Max,Electronics,1,1005.18,0.0,West,Online,PayPal
TXN1000682,2024-07-28,CUST000931,P1001,Laptop Pro 14,Electronics,3,1304.18,0.0,South,Wholesale,Debit Card
TXN1000683,2024-01-15,CUST005833,P3001,Coffee Maker,Home & Kitchen,2,112.33,0.1,Northeast,Online,Credit Card
TXN1000684,2022-08-21,CUST000786,P4001,Running Shoes,Apparel,1,110.8,0.0,West,Online,Credit Card
TXN1000685,2023-01-23,CUST015374,P2002,Standing Desk,Furniture,6,611.74,0.2,South,Wholesale,Credit Card
